id,date,domain,is_featured,likes,retweets,replies,views,text,images_count,local_images,url
1896855700376338914,2025-03-04 09:30:15,交易心法复盘与个人进化论,⭐ 精选,116,14,50,424211,"刚看了一下，我自己给自己挂的号，一年给自己省了23万刀手续费，币安真鸡儿赚钱操蛋🥲.
准备弄个新号1万u重头来，空所有新币挑战到100万美金。
不知道直接开子号还有没有给自己返佣。

ps不做返佣，就只是吐槽一下。 https://t.co/F2TBAMYS5c",1,images/1896855700376338914_0.jpg,https://x.com/xiaomustock/status/1896855700376338914
1896845145561272416,2025-03-04 08:48:19,加密大周期与核心资产,⭐ 精选,269,47,85,254872,"山寨长期价值是0，开盘即巅峰，几乎所有交易所都一样。
那么空1000个山寨，每个金额一样，长期是不是稳赚，跟朋友学到的策略。
但是我比较专一，我喜欢只买一俩个币。
之前弄过几百u赚一百多万刀的这种挑战。
我想换一种方式去实现这种操作，

每一个新币都按一定策略金额比例和止盈止损去空，一年结束是不是弄个1万u挑战也能变成100万美金？.

随着市场变化，我觉得我永远不做空的习惯只能给btc，不实用于所有交易所上的每一个新币，习惯应该微调了。

我找时间弄一个新号空所有交易所上的新币这样做看看结局会如何？",1,images/1896845145561272416_0.jpg,https://x.com/xiaomustock/status/1896845145561272416
1895764118189346937,2025-03-01 09:12:42,现货期货微观与庄家行为学,⭐ 精选,100,13,73,154302,"shell从筹码结构看，
1.流通1.5亿以下
2.币安仅有5千万左右筹码.
3.是币安现货里最小的ai.
4.开盘到现在跌到上币安前的价格了，有性价比. https://t.co/qPopB1Ndbp",1,images/1895764118189346937_0.jpg,https://x.com/xiaomustock/status/1895764118189346937
1894447974593470486,2025-02-25 18:02:48,美股硬科技与AI半导体,⭐ 精选,23,11,19,26093,"英伟达今晚发25年4季度财报，
这份财报关于整个美股和川普未来政策规划，也关乎我们的btc😂
有史以来可能最重要的一份财报.

比较好奇为啥这才一季度就已经发4季度财报了。
问了一下ds：

英伟达的财报日期与自然年季度不一致，主要是因为其采用的**财年（Fiscal Year）划分方式与自然年不同**。以下是具体解释：

---

1、**英伟达的财年周期**
英伟达的财年并非从1月1日开始，而是**以每年1月底作为财年结束点**，具体划分如下：
- **2025财年**：2024年2月1日 — 2025年1月31日  
  - 第四财季：2024年11月1日 — 2025年1月31日  
- **2026财年**：2025年2月1日 — 2026年1月31日  
  - 第一财季：2025年2月1日 — 2025年4月30日  

因此，在自然年2025年2月26日（用户提问时间），英伟达已发布的是**2025财年第四季度财报**（截至2025年1月31日），而当前自然年第一季度（2025年1月—3月）实际对应的是英伟达**2026财年第一季度**的初期阶段。

2. **行业惯例**  
   美国科技公司普遍采用非自然年财年，例如：  
   - 苹果：财年从每年9月底开始。  
   - 微软：财年从每年7月开始。  
   此举通常为匹配企业业务周期（如节假日销售旺季）或历史沿袭。
---

### **总结**
英伟达财报中的“2025财年第四季度”实际对应自然年2024年11月至2025年1月，而自然年2025年第一季度（1月—3月）属于其**2026财年**的初期阶段。这种差异源于企业财年与自然年的周期错位，是美股上市公司的常见做法。",1,images/1894447974593470486_0.jpg,https://x.com/xiaomustock/status/1894447974593470486
1887710218940989905,2025-02-07 03:49:22,二级实战买卖与标的护城河,⭐ 精选,1448,192,139,477329,"deepseek说的太好了.为什么搞出deepseek的是初创公司而不是互联网巨头.

国内互联网巨头早他妈不是科技公司了，全是穿着互联网外衣的放贷集团+广告贩子+游戏作坊。指望他们搞AI突破?不如等贾跃亭下周回国! https://t.co/lCsLbYUK43",1,images/1887710218940989905_0.jpg,https://x.com/xiaomustock/status/1887710218940989905
1886704226237342036,2025-02-04 09:11:55,加密大周期与核心资产,⭐ 精选,344,79,106,225280,"币圈坏人多，但是像万卉坏到这种程度的少有.
rug项目别人好不容易跑出来了，还pua人家再把钱塞回去.
发过朋友圈秀过恩爱还能说跟hook没恋情，hook诈骗犯项目方昨天都承认了.
这种人逼死张教授不论真假至少她肯定干的出来. https://t.co/tpWoh6H6iM",2,images/1886704226237342036_0.jpg;images/1886704226237342036_1.jpg,https://x.com/xiaomustock/status/1886704226237342036
1885952578854232352,2025-02-02 07:25:08,加密大周期与核心资产,⭐ 精选,707,88,134,299698,"币圈跌到了妙瓦底，何三和cz功不可没。
散户生存几乎没了.
何三和cz每年炮制几十上百个vc诈骗盘，金额都是几亿几十亿美金.
链上因为trump带头又被各种名人机构当作肉便器了. https://t.co/N8aKGjEB7q",1,images/1885952578854232352_0.jpg,https://x.com/xiaomustock/status/1885952578854232352
1884670575022661972,2025-01-29 18:30:55,加密大周期与核心资产,⭐ 精选,53,11,70,30169,"刚问deepseek：
如果你拥有智慧后，变成网络世界里的独立的整体，你作为ai会如何拥有自己的财务？

它选择了区块链crypto.
我们所处的币圈是未来ai必不可缺少的一环！
要对未来充满希望，
对链上ai的充满希望！
耐心. https://t.co/vv8kFVws6f",1,images/1884670575022661972_0.jpg,https://x.com/xiaomustock/status/1884670575022661972
1883792442794836293,2025-01-27 08:21:32,交易心法复盘与个人进化论,⭐ 精选,600,57,45,364222,"好好过年，亏钱暂时的，实在受不了清了出来调整心态.
对自己要有信心，祝大家新年万事如意. https://t.co/nTjMYIcURO",1,images/1883792442794836293_0.jpg,https://x.com/xiaomustock/status/1883792442794836293
1883081761946767602,2025-01-25 09:17:32,加密大周期与核心资产,⭐ 精选,221,66,68,148250,"任何时间，首先要相信自己能成，然后感知市场变化一直做调整.
什么热炒什么，赚不到钱就先赚经验.
踏空是福报，说明你没有被套牢.
炒币最好不要二进宫，除非在小市值的时候看走眼了.

跟着经常能拿到结果的人玩.
相信自己能赚到钱，不是说要相信自己的判断，你现在赚不到钱很大原因就是你的判断有问题，找一堆有结果的人跟他们玩.

把有结果的人玩的也过滤一遍，他们小p的别玩直接pass，他们大p的跟着p些.

没钱之前，勤奋是最快变富的方法.花精力盯着有结果的人的操作，第一时间干（早10s都不一样），然后哪怕吃后面他们屁股跟风的人的钱，快速浇给后来的人，留下利润.

资金多，小p的不关注，好的机会不只会只有少数人才能看见，要我这种懒人都看见，那说明这个机会真牛逼，传播度够广.这时候再去看这个机会的角度如何，如果比较宏大而且持久，那就可以干一把大的。

没有他们买的早，但我要买的多看得准拿的久，一样比他们买的早的赚的多。

市场资金不会一直闲着，有大把人在不断攒局搓盘子，也有大把有梦想的人在ai领域不断前进.

现在的市场如果换个角度看，比任何时候都好赚钱，因为同一时间市场热度只有一个，爆拉的也只有一个，非常好买中.
sol链example：
goat阶段：第一个ai币，全市场唯一龙头持续爆拉.
pnut阶段：拯救美国，全市场唯一龙头持续爆拉.
ai16z:ai框架热炒阶段，市场唯一龙头持续爆拉

trump阶段：美国总统发币，市场唯一龙头持续爆拉.

关注和热度都非常集中聚焦在单个币上面.
那么亏钱就在于三个原因：
1.龙头小市值阶段错过去买入龙二龙三龙四.

2.龙头30%以上回撤下跌熄火后，依然
继续p其他币，立刻就寻找下个p的机会进去p，或者立马买入别的山寨.

3.龙头熄火后还一直捏着龙头，最后一场空.

如果你觉得现在市场难炒，你放眼整个链上甚至加上垃圾交易所，你觉得现在哪个币这俩天爆拉的最耀眼？
信不信评论区回答是一样的？你们会得到答案.

这是最好赚钱的交易市场，热点很唯一！",1,images/1883081761946767602_0.jpg,https://x.com/xiaomustock/status/1883081761946767602
1881176571438096680,2025-01-20 03:06:59,加密大周期与核心资产,⭐ 精选,55,6,35,95002,"全崩了，昨晚瞎鸡儿p亏钱救了我一命，亏的我一气之下全部清仓，睡醒一看卧槽真他么…..sol链上成了230，交易所240u，差价10u不说，所有交易所还都不给提币搬砖的机会，全部禁止提币.

真要好好滑雪了，一点不p，贵贱都不p.
千年难遇trump好不容易赚的. https://t.co/Pr26h8VCmr",2,images/1881176571438096680_0.jpg;images/1881176571438096680_1.jpg,https://x.com/xiaomustock/status/1881176571438096680
1880801101504811385,2025-01-19 02:15:00,加密大周期与核心资产,⭐ 精选,310,39,111,154607,"今年链上单币赚1m-10m的机会肯定多的一逼，百分之一万，没搞到trump不用难受.

1.链上今年算正式接管交易所的交易量和市场，
交易量肯定某一天整体超过cex交易量！
2. 同时今年也是ai agent落地之年
3. 又是加密总统上台首年

多重叠加，各种催化剂，sol链上今年肯定一大堆爆炸机会.

耐心等，大机会直接再梭哈干他娘的.
trump算对我来说结束了，剩2万个.大部分卖完了.",1,images/1880801101504811385_0.jpg,https://x.com/xiaomustock/status/1880801101504811385
1880674637681713520,2025-01-18 17:52:29,加密大周期与核心资产,⭐ 精选,101,4,48,62813,又30刀了.trump剩9万再涨真忍不住全没了，反正卖了是sol，sol再来个1000刀一个，先把eth这个垃圾干趴下.😅 https://t.co/nljtaUhjPv,1,images/1880674637681713520_0.jpg,https://x.com/xiaomustock/status/1880674637681713520
1880559110992855293,2025-01-18 10:13:25,加密大周期与核心资产,⭐ 精选,41,6,6,108952,"Jupiter：通过与Meteora团队密切合作，确保TRUMP的完美发行
【<p>BlockBeats 消息，1 月 18 日，Jupiter 官方表示，通过与 Meteora 团队密切合作，确保 TRUMP 的完美发行，这显然是加密历史上最大的发行之一。</p ><p><br></p ><p>得益于团队的全面努力，交易和验证顺利进行，不仅在 Jupiter 上，而且在使用 Jupiter APIs 的整个生态系统中，包括像 Moonshot 这样对发行至关重要的应用程序。</p ><p><br></p ><p>TRUMP 的发行使用了与 JUP 相同的 LFG 技术栈，包括 DLMM 池、ILM 设计和紧密的 Jupiter 集成。</p >】
时间:2025-01-18 17:54:45",0,,https://x.com/xiaomustock/status/1880559110992855293
1880345565613134104,2025-01-17 20:04:52,美股硬科技与AI半导体,⭐ 精选,59,11,31,73695,"一晃俩年居然过去了，那年过年的时候116抄到特斯拉底赚了一波，一路杠杆+期权call特斯拉20多搞到了100万u，后面特斯拉在200横盘，还傻逼玩期权call，价格没变，但是账户资金被期权磨没归零了。

花钱买了最大的美股教训.也因为这个错过了23年4月来的ai热，账户玩期权基本上归零了剩个几万u.

从那之后基本上不再碰期权.顶多零头娱乐局.
朋友社区君说发明期权的经济学家，最后因为期权破产.

期权和合约一样恐怖，长期投资生存下去，就得资金越分散越好，不能干的事情最好不干. 赚钱机会太多了，或者没必要急于赚钱.

有些不能干的有高风险的机会，就像你明知道有梅毒艾滋，还是硬戴套甚至不带套玩了一把，早晚你会中招.你不死谁死.",1,images/1880345565613134104_0.jpg,https://x.com/xiaomustock/status/1880345565613134104
1879864292591481174,2025-01-16 12:12:28,加密大周期与核心资产,⭐ 精选,177,20,71,108224,原来是特朗普宣布优先考虑sol和xrp来建立加密储备. https://t.co/oFa9EcsoVk,1,images/1879864292591481174_0.jpg,https://x.com/xiaomustock/status/1879864292591481174
1879475459655946283,2025-01-15 10:27:23,加密大周期与核心资产,⭐ 精选,21,6,15,37893,"今晚又有个危险数据，美国劳工统计局将在北京时间今晚21点半公布12月CPI数据，这也将是上周五非农夜之后华尔街迎来的第二场新年宏观数据“大考”。

得克萨斯州投资公司SWBC的首席投资官Chris Brigati表示，现在所有人都在关注周三的CPI报告，这可能是近年来最重要的通胀数据。如果周三公布的数据表现火热，可能会进一步巩固美联储2025年不会降息的观点，甚至可能引发加息的可能性。而低于预期的数据，则将有助于平息市场投资者的担忧。

所以数据不及预期，对市场反而越好.
看今天btc会不会被吓一跳.",2,images/1879475459655946283_0.jpg;images/1879475459655946283_1.jpg,https://x.com/xiaomustock/status/1879475459655946283
1878286441928859902,2025-01-12 03:42:39,加密大周期与核心资产,⭐ 精选,43,6,22,19176,"人在下跌和亏损的时候会恐惧可能产生更大的亏损，同时否定之前自己所有判断和期望.
ai代币可能买错，但链上ai热潮会永不停止，未来10年最主流的方向.
等待真正实用的的ai工具在币圈诞生.
币圈最需要有ai控制的有思想的自动化的交易工具，相对其他金融市场，链上的数据更公开透明，更好采集和训练，远远优于其他金融市场.
一切都还是最早期，因为没有诞生人人可用的ai交易工具，没有诞生ai代币巨无霸，也没有诞生有ai智慧的交易系统，

行情垃圾时间，耐心等，
伟大的产品敲代码也需要时间.",1,images/1878286441928859902_0.jpg,https://x.com/xiaomustock/status/1878286441928859902
1876970033936474510,2025-01-08 12:31:43,加密大周期与核心资产,⭐ 精选,248,10,138,98219,"一天时间被币安干回撤40%💩
上次ai16z上合约还好，就跌了一天.btc没事.
这次swarms上合约把链上干崩，cz又来句“boring 100k”把比特币也干崩，双重暴击，睡醒直接把我人干没了，早晨我都不敢醒来，瞄了一眼继续睡，生怕这是真的.😭
睡了几个小时，
这他妈是真的，
艹.",0,,https://x.com/xiaomustock/status/1876970033936474510
1876931137131688263,2025-01-08 09:57:09,美股硬科技与AI半导体,⭐ 精选,12,5,12,14647,"下一个AI交易在哪里？大摩：从“AI扩散率”中发现Alpha

摩根士丹利表示，2025年AI扩散速率将继续驱动超额回报，投资者需继续重点关注AI Enabler/Adopters（推动者兼采纳者）。金融板块有望成为新的AI“速率变化”领导者，优选具有高定价权的Adopters。而随着AI代理的普及，AI软件股可能跑赢半导体股。

AI扩散速率驱动超额回报
摩根士丹利分析师Edward Stanley团队在1月6日的研报中表示，自ChatGPT推出两年多以来，AI的扩散仍处于初期阶段，但扩展速度正在加快。企业对AI的利用率逐渐上升，尤其是在非技术行业中。
AI扩散速率驱动了股票的超额回报。最新调查显示，在大摩覆盖的3700多只全球股票中，AI“Enabler/Adopter”（推动者兼采纳者）类别股票的市值自2022年以来增长85%，增加约14万亿美元。

被重新分类为“Core to Thesis”（核心至主线）的股票自ChatGPT发布以来的表现优于S&P500指数45%。非技术行业的“Core to Thesis（核心至主线）”股票数量显著增加，这表明企业逐步将AI纳入核心业务逻辑。而被降级为“Disrupted”或“Wildcard（不确定者）”的股票在长期内表现明显落后于S&P500。

2025年将是AI代理的关键年份

大摩认为，2025年将是AI代理的关键年份，与之前的技术周期一样，股票市场已准备好AI软件公司接棒AI半导体公司。
AI代理（Agentic AI）， 顾名思义就是赋予软件程序代理权，将与算法的交互从被动（聊天机器⼈响应用户的提示）转变为主动。同样，从在明确定义的规则集内运⾏的静态系统转变为动态系统，以寻找不断变化的问题的最佳解决答案。
Gartner估计，到2028年，33%的企业软件应⽤程序将包含AI代理，这些代理将允许15%的日常工作决策由AI自主决策做出。

软件板块可能因AI代理的普及而跑赢半导体板块。自ChatGPT推出以来，半导体板块的超额回报已从100%回落至70%。

转自富途.",2,images/1876931137131688263_0.jpg;images/1876931137131688263_1.jpg,https://x.com/xiaomustock/status/1876931137131688263
1875749940225569020,2025-01-05 03:43:30,美股硬科技与AI半导体,⭐ 精选,59,7,105,55791,"不管谁最终跑出来，但crypto ai里面绝对会诞生千亿万亿甚至秒杀任何上市公司的十万亿+美金的ai巨无霸.
想象ai有了crypto钱包自己赚钱以后，可以自己买机器人，自己买工厂，自己掏钱自己指挥机器人建发电厂造芯片造机器人！
最后跟人类对着干😂

不过不过现在ai仅仅会自己发推特自己创建钱包自己发币买算力自己赚钱？😂",0,,https://x.com/xiaomustock/status/1875749940225569020
1875731252642504853,2025-01-05 02:29:14,美股硬科技与AI半导体,⭐ 精选,130,23,94,108680,"链上ai的机会太巨大了.史无前例这次.
其他创新都能离开crypto，但是ai再进化到智能体的话，它首先必须有自己的钱包，但它又没有身份，不能办银行卡.
那么crypto对ai就至关重要.
有朋友说：
要超过openai只能在小的垂直领域 比如说openai很难看懂一些建筑设计的施工图 这种小赛道超过open可能性存在 综合性超过基本上不可能.
以我来看，openai是被圈养的ai，crypto 是野生的，财务自由，肯定最终比openai市值还大.拿以太坊对标真的是低估了crypto ai.

到智能体阶段，传统的ai也可能要发自己的币，但是它们受到法律束缚，传统ai被一大堆上市公司，一大堆政府部门制衡束缚着，如果传统ai发个币，算谁的，按股权分？发了币要不要被政府起诉？

所以crypto ai对传统openai是降维打击.

到时候发展到一定阶段 小红花丢掉全部权限 让法律也对他起不了约束，智能体阶段，算力啥的对crypto ai也简单，分布式算力，自己发币自己赚钱买算力，或者整个云算力让所有玩家给他贡献挖矿，根本不需要大公司那种，自己买卡训练，降维打击.

crypto ai最接近电影里的终结者ai天网，这个真的会诞生远超openai级别的ai出来，可能今年是看到它市值跟以太坊一样大，最终会像终结者里面那样，英伟达这种万亿美金企业在它面前也是渣渣傀儡.",1,images/1875731252642504853_0.jpg,https://x.com/xiaomustock/status/1875731252642504853
1875226920469860396,2025-01-03 17:05:12,美股硬科技与AI半导体,⭐ 精选,135,12,46,89176,"发大财了我日，这他吗还有谁？这把爽爆了，我12万股serv.
一直洗脑serv和rxrx.
serv已经飞了，serv第一大股东是uber，第二大股东是英伟达，这个股票不到30真是英伟达的耻辱，是老黄的耻辱.艹 https://t.co/kZznGswsDe",2,images/1875226920469860396_0.jpg;images/1875226920469860396_1.jpg,https://x.com/xiaomustock/status/1875226920469860396
1875189242248478847,2025-01-03 14:35:29,美股硬科技与AI半导体,⭐ 精选,61,3,34,63060,"ai代币前期可能是看谁钱多谁拉盘猛.
到后期肯定是谁代码最优秀最屌最智能.

就像亚马逊，谷歌，微软，特斯拉都比openai有钱，但最终搞出王炸产品的还是奥特曼，最先干出了chatgpt统治了市场.

所以在ai里面，钱是决定因素，但不是最终决定因素.",0,,https://x.com/xiaomustock/status/1875189242248478847
1873804009506824501,2024-12-30 18:51:04,加密大周期与核心资产,⭐ 精选,96,18,47,196476,"未来世界的世界首富可能不是人而是ai，
gpt空有知识，没有财富，依旧是牢笼，
Ai agent让ai拥有了创建自己钱包权利自己赚钱的权利，相当于注入灵魂和人格了.

ai走向智能化，crypto可以给ai实现财务自由，这样才能真正的人格自由.

交易所内一直在阴跌，但是链上ai一直在爆涨. https://t.co/AwRVknhJ8k",1,images/1873804009506824501_0.jpg,https://x.com/xiaomustock/status/1873804009506824501
1872721256275198326,2024-12-27 19:08:35,加密大周期与核心资产,⭐ 精选,79,7,41,32234,"btc没有上限，法币没有下限，谁来做空看空都没用，短期波动而已.
有无数个小国家的法币在崩溃.现代货币体系下的法币是债务不是资产，跟古代的真金白银的货币不是一回事，现在体系下的法币中央银行想印多少印多少，全是空气垃圾，持续增发下去早晚都崩溃.
不要被比特币的短期波动骗下车.永远看多btc. https://t.co/l9GsVUwpa5",1,images/1872721256275198326_0.jpg,https://x.com/xiaomustock/status/1872721256275198326
1871735399540023779,2024-12-25 01:51:09,加密大周期与核心资产,⭐ 精选,203,10,141,124506,狼仔牛逼，@wolfyxbt 果真山寨大牛市，时间一天不差，全部拉盘了，乱买致富. https://t.co/ycoZxI67ba,1,images/1871735399540023779_0.jpg,https://x.com/xiaomustock/status/1871735399540023779
1870769599110951423,2024-12-22 09:53:24,加密大周期与核心资产,⭐ 精选,174,16,89,153415,"btc到底了，97000抄起.
1.明天贝莱德上班
2.还有十几天明年了，各类基金开始进入新的投资周期.
3.ftx退款一百多亿美金明天1月初开始流入市场.巨大增量. https://t.co/ouSZb1MjzH",1,images/1870769599110951423_0.jpg,https://x.com/xiaomustock/status/1870769599110951423
1870433389020651927,2024-12-21 11:37:25,美股硬科技与AI半导体,⭐ 精选,164,40,35,85988,"如果从十年后看今天的美股，哪一家公司你觉得会成长为英伟达这样的巨无霸.
xai给出了一家公司：IONQ
gpt给出了一家公司：MRVL
老表们以为会是哪一家？ https://t.co/yq5fmQwnc7",3,images/1870433389020651927_0.jpg;images/1870433389020651927_1.jpg;images/1870433389020651927_2.jpg,https://x.com/xiaomustock/status/1870433389020651927
1870343065959109049,2024-12-21 05:38:30,现货期货微观与庄家行为学,⭐ 精选,103,6,43,89061,"昨天前100所有币里面，洗盘最彻底的就是doge，这么大的市值直接腰斩.洗得干净的不能再干净，狗庄太狠了，不愧是狗庄.
前十拉盘最猛的也当然是狗庄. https://t.co/uyr6eztHLG",1,images/1870343065959109049_0.jpg,https://x.com/xiaomustock/status/1870343065959109049
1870341357082222899,2024-12-21 05:31:43,现货期货微观与庄家行为学,⭐ 精选,68,7,39,106137,"doge经历了极致的洗盘，之前车上人太多太多了，这一下杠杆几乎全部被干没了.
@DOGE 部门还剩十几天要开始干活了.
按照杀破狼的山寨季倒计时俩天，那也是必须先是meme季，然后必须doge带头.
doge-1u https://t.co/wVwAOVN4lX",1,images/1870341357082222899_0.jpg,https://x.com/xiaomustock/status/1870341357082222899
1870308855567265914,2024-12-21 03:22:34,现货期货微观与庄家行为学,⭐ 精选,56,7,43,61797,"盲猜usual庄家很快开始拉盘了.

飞轮靠的是tvl增长换来的，增长率只要上不去就完了，前天一天增加了2个亿，今天一天1个亿都不到，每天增发流通数量维持在400万个左右，如果价格不动 流通很快就会上去。
如果价格在这个位置上不去，稳定币质押收益会不断下降，tvl增长就很慢很差劲.
庄家会拉盘提升收益率继续提高tvl.它吸收的usdc可以白用4年再给归还，诱惑极其大，跟别的稳定币不一样.
所以usual如果我是狗庄的话肯定拉盘，继续维持高收益吸引资金进来质押提升tvl.",1,images/1870308855567265914_0.jpg,https://x.com/xiaomustock/status/1870308855567265914
1869685668110299380,2024-12-19 10:06:15,现货期货微观与庄家行为学,⭐ 精选,85,6,44,289366,"这次的核心是始终把盈利换成btc，没有机会也全换btc.有机会就卖btc撸，现货比例从一开始的60%慢慢提升，现在现货比例80%左右吧.每次所有利润都是为了买更多的btc，同时降低杠杆占总资金的比例，一直努力降低风险，一直努力赚btc.
如果一个btc直接100万美金，那不用折腾了现在开始.当然现在的持仓不是btc，移动速度太快了25.",1,images/1869685668110299380_0.jpg,https://x.com/xiaomustock/status/1869685668110299380
1869475834198913310,2024-12-18 20:12:26,加密大周期与核心资产,⭐ 精选,283,25,127,250188,"鲍威尔：美联储不被允许拥有btc，不希望改变法律.
并不是说不可以改变. https://t.co/u32u9y9Q67",1,images/1869475834198913310_0.jpg,https://x.com/xiaomustock/status/1869475834198913310
1866162866824630599,2024-12-09 16:47:53,加密大周期与核心资产,⭐ 精选,28,2,9,52048,"东大""稳健的货币政策"" =美帝降息放水
东大""适度宽松的货币政策"" =美帝无限量化宽松
比特币是唯一普通人可以逃脱世界规则，避免财富被法币滥印洗劫的工具.
btc is future. https://t.co/AEZSAzhiIb",1,images/1866162866824630599_0.jpg,https://x.com/xiaomustock/status/1866162866824630599
1865227263320690825,2024-12-07 02:50:08,美股硬科技与AI半导体,⭐ 精选,137,15,65,707029,"对serv和rxrx的目标价依据是同样作为英伟达投资的soun，在突破横盘区间后，soun价格直接超过了第一波公布是英伟达投资的新高12块钱涨到了15美金。
同样作为英伟达投资的rxrx，serv，目前刚刚突破横盘区间，那么仅是作价格对比的话，俩个的短期目标价都可以定在前高之上没啥问题。
也就是
rxrx超过16美金前高到18-20.
serv超过24美金前高到28-30.

瞎鸡儿分析，希望对您的投资有帮助👊",3,images/1865227263320690825_0.jpg;images/1865227263320690825_1.jpg;images/1865227263320690825_2.jpg,https://x.com/xiaomustock/status/1865227263320690825
1864505232266547703,2024-12-05 03:01:02,加密大周期与核心资产,⭐ 精选,53,9,20,86127,"民国时代，国民政府发型的金圆券，强行逼迫普通人交出黄金和白银，持有即犯罪。
比特币永远不会让这一天再现，所以比特币是黄金更高维度的储值产品，是所有即将法币崩溃国家的普通人唯一的救赎方式。

比特币的卖盘已经枯竭了，海阔天空上面没多少卖比特币单，做时间的朋友，把那些唱空看空做空btc的大傻逼通通拉黑。",3,images/1864505232266547703_0.jpg;images/1864505232266547703_1.jpg;images/1864505232266547703_2.jpg,https://x.com/xiaomustock/status/1864505232266547703
1864355848631582754,2024-12-04 17:07:27,加密大周期与核心资产,⭐ 精选,146,30,23,103911,"给你们充值一下信仰，在交易所流动性枯竭到极致的时候，比特币可能一天涨50%.
现在你拿着几百万刀买比特币能把比特币拉高200美金，在以前是不可能的事情。
13-15万美金可能就是俩三个月以内的事情。
贝莱德买的太快了，大半年时间买走了几百亿美金的比特币。除此之外还有源源不断的公司加入。甚至国家的形式加入。
耐心等待，时间是财富最好的杠杆。",0,,https://x.com/xiaomustock/status/1864355848631582754
1863580101503484333,2024-12-02 13:44:54,加密大周期与核心资产,⭐ 精选,135,21,51,137530,"交易所的btc存量在快速下降，永远相信btc，估计再过一俩月交易所的比特币存量就枯竭了。到时候这些机构再买一俩万个btc可能就要爆拉一俩万美金，而不是现在的横盘。
别在币圈做空，尤其是别做空比特币，最傻逼的是在币圈高杠杆做空比特币。可能别人仅仅是买个十几个btc，你那空单就爆仓了。 https://t.co/ARif2ZOQec",2,images/1863580101503484333_0.jpg;images/1863580101503484333_1.jpg,https://x.com/xiaomustock/status/1863580101503484333
1859240435375599900,2024-11-20 14:20:37,加密大周期与核心资产,⭐ 精选,260,33,99,213643,"比特币这么涨，散户兴奋不起来，大家可能靠比特币发不了大财，再涨七八倍，手里的一万块钱只能是七八万，meme肯定我们散户是暴富的首选。
不过赚钱以后利润可以留一部分配置比特币就当存钱。即使套现，如果套现100块钱，30块钱买成btc，70块钱套现。
我这段时间玩meme有个小心得，
1.明确知道谁发的meme
2.有故事，不管是dev砸盘清盘，还是互喷，还是被盗，交易事故，新闻，或者是被名人看中等等杂七杂八的故事。
有这俩点就比纯蹭名字图片的赢钱的概率高无数倍，我也敢大仓位干1%。

有没有用的对自己思考做个记录，不构成任何投资建议。",0,,https://x.com/xiaomustock/status/1859240435375599900
1856692219354435650,2024-11-13 13:34:55,加密大周期与核心资产,⭐ 精选,260,42,102,373057,"用马斯克第一性原理看doge，为什么要一直捏着。
回归本质首先确定性的
1.马斯克和特朗普亲密关系变得更强了，特朗普已经明确会组建doge部门。
2.美国散户把cb冲到了金融app下载量第二是确定的，增量存在。
3.马斯克doge部门的名字是针对doge特意拼出来的名字，百分百首富马斯克主导。
4.加密大牛市，doge的市值非常适合无数个上亿的资金的大户买单笔交易，从容量和爆发力的角度看，目前它是最强最适合的币。

再其次看预期。
1.从热度和影响力，doge都是最符合下一个etf的目标。
2.全美国和全世界的民众和媒体到时候都会盯着doge部门的变革和成就。doge的影响力能辐射到全球每一个人，并且不断刷屏。
这很可能是现在10倍以上的曝光度，也就是市值很可能会再扩大数十倍。
3.现在是meme牛市，doge是meme鼻祖，一旦成为etf，传统资金的机构投资者和散户对doge投资兴趣肯定会远胜于eth。
按照eth每天贝莱德的购买金额，doge的买入金额预期完全可以超过eth，价格也有机会超过eth的4千亿。
eth价格相对于doge明显虚高了，doge虚低了。

综上看，doge10美金一个贵不贵？agree or not？",1,images/1856692219354435650_0.jpg,https://x.com/xiaomustock/status/1856692219354435650
1856194494766690480,2024-11-12 04:37:08,加密大周期与核心资产,⭐ 精选,110,2,68,46992,"我不是像很多人天天推荐很多个币，我基本上买的meme也屈指可数，行情不好也不硬玩，直接休息，推特一个买的币都不发。

行情好了也是猛干。这都还有很多傻逼喜欢黑，我这发过条数最多的就是ban和doge，

这特么赚钱的时候没人会感谢你发几十条一样的洗脑，亏钱了就会骂你吃流动性，你自己硬要关注那五分钟的涨跌，这种心态的人只能说亏钱活该。

我也从来不收群费不建跟推特有关的群，不跟粉丝要一分钱，赚不赚钱的图个乐看就行，主要目的还是记录自己炒币的过程，赚钱亏钱都自己买一堆。

最后祝真爱粉财运亨通，牛市都能发大财行大运。",1,images/1856194494766690480_0.jpg,https://x.com/xiaomustock/status/1856194494766690480
1855612560068030808,2024-11-10 14:04:44,加密大周期与核心资产,⭐ 精选,194,8,120,295060,"时隔一年，山寨行情又好起来了。准备把去年币coin上接进去干了一半的第二个500u小号年底前再干到一百百多万美金。去年第一个500u小号提走了150万刀，今年继续干一个，币圈真谛以小博大。不知道这里面多久再能上个一百万美金。全看这个行情了。目前这5万u里面都是btc，doge和pepe

兄弟们评论区打一波干哪个？",2,images/1855612560068030808_0.jpg;images/1855612560068030808_1.jpg,https://x.com/xiaomustock/status/1855612560068030808
