推文ID,发布时间,JEV评级,JEV得分,点赞量,转推量,浏览量,推文正文,原推链接
2079764709985927394,2026-07-22 03:05:21,C,4,2,0,5433,@_luckyj888 这没干啥大的坏事，要是干坏事这谁能控制住，万一像病毒一样藏匿复制起来。,https://x.com/xiaomustock/status/2079764709985927394
2049957663962808778,2026-04-30 21:02:48,C,4,2,0,869,@himself65 全年eps，应该大于100了，下个季度指引是30，最低113,https://x.com/xiaomustock/status/2049957663962808778
2029827047791735018,2026-03-06 07:50:55,C,4,2,0,390,@allen_su1024 @legacyvps 对😂后面才发现要学专门的skills,https://x.com/xiaomustock/status/2029827047791735018
2029624132313473401,2026-03-05 18:24:36,C,4,2,0,6952,@tmel0211 @okx okx顺带做不做股票的期权，这个比纯股票对散户更有吸引力 @star_okx,https://x.com/xiaomustock/status/2029624132313473401
2029612044413255928,2026-03-05 17:36:34,C,4,2,0,2024,@yanbo2004 @laike9m_ 说明命中有大富大贵老板，跟这个地方一样,https://x.com/xiaomustock/status/2029612044413255928
2028830154638971108,2026-03-03 13:49:37,C,4,2,0,1206,@qliu0337 这是俩码事，可以不喜欢首脑，但是全国大范围被轰炸，总不能还喜欢美以而对自己国家的遭遇不愤怒,https://x.com/xiaomustock/status/2028830154638971108
2017092141579915372,2026-01-30 04:26:56,C,4,2,1,10475,@Bretonia777 真adr的时候就没这么好的便宜机会了，太难得，adr的时候估计得狂拉.,https://x.com/xiaomustock/status/2017092141579915372
1974748269910905192,2025-10-05 08:07:31,C,4,2,0,5798,@AllInBritney 这个大哥是不是打德州那个，经常看到他视频，总是一副没睡醒的状态.,https://x.com/xiaomustock/status/1974748269910905192
1953718362598703421,2025-08-08 07:22:10,C,4,2,0,1304,"@b66ny 都是gpt5，我没付费前更新了，也是直接能用gpt，我想着付费更牛逼一下😂
付完直接显示gpt4o",https://x.com/xiaomustock/status/1953718362598703421
1942789550058922050,2025-07-09 03:34:58,C,4,2,0,627,@skyguoCypherium @Paddy__TCR bmnr是真牛逼，一直没敢买胆小了，我搞了sbet，成本15.3,https://x.com/xiaomustock/status/1942789550058922050
1942055603507167316,2025-07-07 02:58:32,C,4,2,0,602,@MCpenny999 这俩人马斯克搞不好能被特朗普任期内整进去，川普任期结束被抓进去.,https://x.com/xiaomustock/status/1942055603507167316
1937746557157408771,2025-06-25 05:35:55,C,4,2,0,485,"@bettertiffany11 牛，卖最高点了👍
小盘子赚钱跑没毛病呐，也没啥逻辑，赌的成分多.",https://x.com/xiaomustock/status/1937746557157408771
1903047868392542544,2025-03-21 11:35:43,C,4,2,0,1070,@Tintinx2021 @xiaomaogaoqian @FrankYoungBao 😂,https://x.com/xiaomustock/status/1903047868392542544
1723373012139860091,2023-11-11 16:11:59,C,4,2,0,366,@wenqingsir 你猜的真准，我赚钱就卖，不会管别人跟不跟买不买，不关我的事情,https://x.com/xiaomustock/status/1723373012139860091
1639126680274075650,2023-03-24 04:47:08,C,4,2,0,850,好恶心，做狗这方面孙狗真鸡儿专业,https://x.com/xiaomustock/status/1639126680274075650
2094329882608337406,2026-08-31 07:42:09,C,4,1,0,9594,@WangHou4128 麻辣王子的重麻重辣我吃了每次都拉肚子😂好吃是挺好吃，改吃微麻微辣。,https://x.com/xiaomustock/status/2094329882608337406
2094325344534962188,2026-08-31 07:24:07,C,4,1,0,10050,"@Zy8899Zy88991 没有，只是吃这辣条流，从来不流清鼻涕，
我怀疑卫龙加了跟路边摊淀粉肠或辣椒里一样的东西。",https://x.com/xiaomustock/status/2094325344534962188
2048610263180722609,2026-04-27 03:48:42,C,4,1,0,1569,@lijinfeng111 @jackChen131121 在哪看到扯犊子4月底卖？,https://x.com/xiaomustock/status/2048610263180722609
2041453831469576507,2026-04-07 09:51:36,C,4,1,0,364,@zdfjt @Jackyi_ld @www_back_im 终于要活过来了千万别打了,https://x.com/xiaomustock/status/2041453831469576507
2038606277870596238,2026-03-30 13:16:26,C,4,1,0,1770,@zhangli86861133 这是现在的币安正常操作，银行觉得你不合规还直接关户让你提钱走人，币安现在直接没收或者扣住不给了。,https://x.com/xiaomustock/status/2038606277870596238
2024336496740966620,2026-02-19 04:13:25,C,4,1,0,253,"@Ztomyx @pokfulam36 这个换个角度，卖手机的最希望你过几年手机卡了换个新手机,而不是一个手机买了用一辈子",https://x.com/xiaomustock/status/2024336496740966620
2024333410777600486,2026-02-19 04:01:10,C,4,1,0,1016,@RNeee49397 @aaaa84442232 对，搞不懂为啥一直不上adr,https://x.com/xiaomustock/status/2024333410777600486
2023276110952452564,2026-02-16 05:59:50,C,4,1,0,1324,@hrkgeek deepseek长文本干不过kimi，编程干不过minimax，再不搞就没落了.,https://x.com/xiaomustock/status/2023276110952452564
2021547330940662245,2026-02-11 11:30:16,C,4,1,0,1938,@maxescu Your tweets have been very helpful to me too.,https://x.com/xiaomustock/status/2021547330940662245
2019317470310592983,2026-02-05 07:49:36,C,4,1,0,844,"@RicardoRose123 明显慌了，数据最近打不过claude和gemini，
融资上又被老黄公开嘲讽openai的做法不诚实.",https://x.com/xiaomustock/status/2019317470310592983
2015998354451505614,2026-01-27 04:00:37,C,4,1,0,1543,@hellosuoha 外面的行情真是方向没错一直buy buy buy然后捏住就发财,https://x.com/xiaomustock/status/2015998354451505614
1982641731930902716,2025-10-27 02:53:19,C,4,1,0,942,@hanke42563723 我辉瑞嘎了换成了辉瑞的下个季度报后的看多期权，降低持仓资金成本,https://x.com/xiaomustock/status/1982641731930902716
1967808820207554893,2025-09-16 04:32:37,C,4,1,0,540,@ma92707412 嘎了，亏了40多万刀，太惨烈了这个，看纳斯达克买然后干的,https://x.com/xiaomustock/status/1967808820207554893
1945189884508946576,2025-07-15 18:33:03,C,4,1,0,1688,@skyguoCypherium 你账户里的ibkr送的碎股怎么去掉的，我这个卖不掉一只显示这碍眼.,https://x.com/xiaomustock/status/1945189884508946576
1919299141013754080,2025-05-05 07:52:28,C,4,1,1,1760,@realjustinjame1 你傻啊，都挪走了啊，就留了1500开始的啊.智障吗,https://x.com/xiaomustock/status/1919299141013754080
1902407970379722974,2025-03-19 17:12:59,C,4,1,0,1895,@123herensi 1bnb太贵了，0.5bnb，300刀，让每一个币安股东决定，0.01机器人刷疯了.,https://x.com/xiaomustock/status/1902407970379722974
1885189277367017676,2025-01-31 04:52:03,C,4,1,0,1073,@siyangsihai 不是嘲讽啊，我也买了不少，就是内心这么想的，亏钱起诉纳斯达克,https://x.com/xiaomustock/status/1885189277367017676
1853084943989293330,2024-11-03 14:40:53,C,4,1,0,1994,@IngWeilai @whyyoutouzhele 各个国家都一样，比上不足比下有余，美国有些州还满大街流浪汉僵尸,https://x.com/xiaomustock/status/1853084943989293330
1771937710879453477,2024-03-24 16:30:45,C,4,1,0,3497,@WBlow81845 嗯，本质是这个公式。,https://x.com/xiaomustock/status/1771937710879453477
1755123100491161689,2024-02-07 06:55:30,C,4,1,0,4063,@phyrexni @binance @GaryGensler 他们这些sec和法院说的东西不一定就是对的，没发现不代表没有，只是没发现。,https://x.com/xiaomustock/status/1755123100491161689
1666358807990075392,2023-06-07 08:17:53,C,4,1,0,2670,四个字母，🕐🕐mx，发射,https://x.com/xiaomustock/status/1666358807990075392
1613982357073301504,2023-01-13 19:32:34,C,4,1,0,2264,看了这一条，这个娇娇也是个傻叉，我不喜欢这种女生,https://x.com/xiaomustock/status/1613982357073301504
1602090488093241344,2022-12-11 23:58:32,C,4,1,0,0,直接举报送进去，骗子开始缺钱花了,https://x.com/xiaomustock/status/1602090488093241344
2097216044737888633,2026-09-08 06:50:44,C,4,0,0,0,这波支持china gt不媚外，把外国人当中国人整。,https://x.com/xiaomustock/status/2097216044737888633
2088278166557360573,2026-08-14 14:54:47,C,4,0,0,0,什么都不缺了，全下来了,https://x.com/xiaomustock/status/2088278166557360573
2083852712744235037,2026-08-02 09:49:37,C,4,0,0,0,"现在所有的ai回答又臭又长，
重点核心就几句话写八百行，
沟通没以前高效。",https://x.com/xiaomustock/status/2083852712744235037
2081933731833794688,2026-07-28 02:44:16,C,4,0,0,0,"亏钱亏的超出认知了，
真他娘的最美的故事套最多的家人。
反弹给个机会再不玩了",https://x.com/xiaomustock/status/2081933731833794688
2080334809445118410,2026-07-23 16:50:43,C,4,0,0,0,交易是最好玩的对手最多的全球竞技游戏,https://x.com/xiaomustock/status/2080334809445118410
2077988665767432262,2026-07-17 05:27:59,C,4,0,0,0,"真是股灾了，哪哪都在暴跌
我自己金融危机了",https://x.com/xiaomustock/status/2077988665767432262
2039651556304605258,2026-04-02 10:30:00,C,4,0,0,344,@MAXIN59425988 @peter_pipe750 伊朗总统很可能是美以扶持的间谍，俩年炸死了那么多领导人就不炸伊朗总统,https://x.com/xiaomustock/status/2039651556304605258
2031181570611290283,2026-03-10 01:33:18,C,4,0,0,1015,@xiadadhaida 那天是刚开始打，送钱的，今天这个被套涨停板的时候还是有点虚😂,https://x.com/xiaomustock/status/2031181570611290283
2023725319924982226,2026-02-17 11:44:49,C,4,0,0,333,@0xkabi00 我也有gpt，但用了一段时间gemini果断抛弃gpt，丝滑不卡，答案更精准.不会完全附和你.,https://x.com/xiaomustock/status/2023725319924982226
2023724900947493218,2026-02-17 11:43:10,C,4,0,0,427,"@paulw2345 跟gemini和cluade比不了，国内搞个普通简单任务还行.
目前文本还是gemini最聪明，编码claude最强",https://x.com/xiaomustock/status/2023724900947493218
2021247557800951935,2026-02-10 15:39:05,C,4,0,0,310,@blindkey2 @Xiaoniu6161 很真实，长视频很多是固定镜头讲解，短视频追求在极致的时间内吸引观看者，运用各种影视级手法吸睛m,https://x.com/xiaomustock/status/2021247557800951935
2019765665524023740,2026-02-06 13:30:34,C,4,0,0,1584,"@sumo112211 aster这个垃圾dapp的问题，可以进这个地址观察钱包看看真假

0xc15FDdD8519Dc8fea8DDbCf659eb62eBb3d8DB0d",https://x.com/xiaomustock/status/2019765665524023740
1988998636823265585,2025-11-13 15:53:23,C,4,0,0,561,@WuMike886 这个简单，能做出口一样能做本土，不是核心点.有人买就卖咯.,https://x.com/xiaomustock/status/1988998636823265585
1970865834882138360,2025-09-24 15:00:06,C,4,0,0,827,@xiaotangyuanhhh 这要是蚂蚁肉，你觉得什么是大肉，10万刀进去能几百万刀出来还是蚂蚁肉？,https://x.com/xiaomustock/status/1970865834882138360
1919357858262425779,2025-05-05 11:45:48,C,4,0,0,1180,@keysfs16 10万u左右比较合适，最好玩插针多，别空，觉得可能跌走就行了，插针了再多.,https://x.com/xiaomustock/status/1919357858262425779
1919299331510694004,2025-05-05 07:53:14,C,4,0,0,554,@realjustinjame1 自己去翻时间线，你觉得数据有问题你去找币安啊，喷我干啥，脑残吗.,https://x.com/xiaomustock/status/1919299331510694004
1903044316614017158,2025-03-21 11:21:36,C,4,0,0,1395,@Tintinx2021 @xiaomaogaoqian @FrankYoungBao 你都赚麻了,https://x.com/xiaomustock/status/1903044316614017158
1902988243056071130,2025-03-21 07:38:47,C,4,0,0,1132,"@wisen12368 可惜了，没珍惜评论区清一色的让我走....
慢慢来不着急反正.",https://x.com/xiaomustock/status/1902988243056071130
1853299570031329354,2024-11-04 04:53:44,C,4,0,0,751,@ZHAOGUANGHAO3 很难，上币安的ape都不行，一个土狗搞的pump更不行,https://x.com/xiaomustock/status/1853299570031329354
1665673579420164097,2023-06-05 10:55:02,C,4,0,0,251,@BitNineData 牛，我刚添加看了，刚转了3亿lina，地址里还有一俩个亿,https://x.com/xiaomustock/status/1665673579420164097
1657324524654788608,2023-05-13 09:58:52,C,4,0,0,1820,首富doge喊不动了，天天喊pepe，冲冲冲,https://x.com/xiaomustock/status/1657324524654788608
1639126881726517248,2023-03-24 04:47:56,C,4,0,0,817,兄弟们转起来，避免还有在火币的下一个受害者,https://x.com/xiaomustock/status/1639126881726517248
1634824273658523648,2023-03-12 07:50:55,C,4,0,0,139,@yuancha05416198 三种情况，你看字看一个，是不是眼睛被狗啃了，脑子塞了你妈逼不会说话,https://x.com/xiaomustock/status/1634824273658523648
1623376941834448901,2023-02-08 17:43:18,C,4,0,0,1633,武汉医保改革太黑了，有个网友医院花费一千多，只给报销了61块钱,https://x.com/xiaomustock/status/1623376941834448901
1611195709273018368,2023-01-06 02:59:26,C,4,0,0,2879,@caiii2010 @justinsuntron @cz_binance 没毛病,https://x.com/xiaomustock/status/1611195709273018368
2016850202448318709,2026-01-29 12:25:34,C,3,77,0,12907,@huahuayjy 链上生态足够完善了，本身不需要交易所存在.,https://x.com/xiaomustock/status/2016850202448318709
2062075889941098502,2026-06-03 07:36:18,C,3,71,0,17851,@parry4527421137 他啥水平跟我比,https://x.com/xiaomustock/status/2062075889941098502
2061737168855302330,2026-06-02 09:10:20,C,3,57,0,13403,@flydown888 发财发财,https://x.com/xiaomustock/status/2061737168855302330
2067219069779198211,2026-06-17 12:13:27,C,3,53,0,10049,@lanaaielsa 你这是把朋友当猪宰,https://x.com/xiaomustock/status/2067219069779198211
2079445120534061225,2026-07-21 05:55:25,C,3,49,0,16691,@xtony1314 这傻逼几个月前就屏蔽了,https://x.com/xiaomustock/status/2079445120534061225
2055326491680895235,2026-05-15 16:36:36,C,3,49,1,15627,@luoyonghao 你被区块链诈骗顶上了，cz是迪拜诈骗园区老大,https://x.com/xiaomustock/status/2055326491680895235
2060248999987175635,2026-05-29 06:36:53,C,3,43,0,10316,@PlanetsCross 富国全球我一直在加仓，买了3qw,https://x.com/xiaomustock/status/2060248999987175635
2077976044485869696,2026-07-17 04:37:50,C,3,42,0,9191,@bingbogamer 脸都肿了,https://x.com/xiaomustock/status/2077976044485869696
2062458836619780170,2026-06-04 08:57:59,C,3,41,1,15595,@foxjay2014 这种体会都是经历过才懂，千金难换。,https://x.com/xiaomustock/status/2062458836619780170
2093596264038641716,2026-08-29 07:07:01,C,3,39,0,14896,@traders18 太对了，他这无底线伤害了太多人了,https://x.com/xiaomustock/status/2093596264038641716
1986143279046623287,2025-11-05 18:47:13,C,3,36,0,19981,@richrichardoz 卧槽，这么逆天😂,https://x.com/xiaomustock/status/1986143279046623287
2098274916173021680,2026-09-11 04:58:18,C,3,35,0,9066,@xiyue0803 只有开源模型你才可能本地部署，闭源你本地部署的锤子,https://x.com/xiaomustock/status/2098274916173021680
2028308549101899919,2026-03-02 03:16:56,C,3,32,0,8620,@Web3Feng 是个好问题，高新收入群体减少 ，房价看来真能再跌一波,https://x.com/xiaomustock/status/2028308549101899919
2064386764303634813,2026-06-09 16:38:53,C,3,29,0,16306,@Moriarty1925 难道是为了看一下我更痛😂就好受了呗😂,https://x.com/xiaomustock/status/2064386764303634813
1977040110031192472,2025-10-11 15:54:28,C,3,29,0,12241,@jiojiorich 下海后联系我,https://x.com/xiaomustock/status/1977040110031192472
2065158815583031666,2026-06-11 19:46:45,C,3,28,0,12418,@bon494949 他取不取消今晚都肯定大暴涨,https://x.com/xiaomustock/status/2065158815583031666
2066062704528249154,2026-06-14 07:38:29,C,3,27,0,10598,@DYWANYBZ 现在所有AI大厂已经有痛感，被捏太久了,https://x.com/xiaomustock/status/2066062704528249154
1985657602995581116,2025-11-04 10:37:18,C,3,27,0,6465,@LangXia1000 建一个核电厂可不是一年俩年就建好了，最起码5年以上,https://x.com/xiaomustock/status/1985657602995581116
2075219221534142828,2026-07-09 14:03:12,C,3,26,1,9337,@georgehehe11 现在是全仓海公公,https://x.com/xiaomustock/status/2075219221534142828
2070344676058735071,2026-06-26 03:13:30,C,3,26,0,12060,@Carlos_0xx 韩国人太极端了天天都是暴涨暴跌,https://x.com/xiaomustock/status/2070344676058735071
2062944432375079076,2026-06-05 17:07:34,C,3,26,0,15425,@Web3Feng 老铁，不是说不看市盈率么，这咋又看起来市盈率了,https://x.com/xiaomustock/status/2062944432375079076
2028726734875758799,2026-03-03 06:58:40,C,3,26,0,6300,@Loong998 没毛病，不能涨的时候都看好，跌了都不看好了。,https://x.com/xiaomustock/status/2028726734875758799
1985666885166514660,2025-11-04 11:14:11,C,3,26,0,19701,@Phuck6699 🌚本来登上去准备注销账号的….,https://x.com/xiaomustock/status/1985666885166514660
2038179015169913225,2026-03-29 08:58:39,C,3,25,0,5612,@traders18 给普通人的建议大部分还是挺真的，没有太虚的,https://x.com/xiaomustock/status/2038179015169913225
2053852579352768627,2026-05-11 14:59:48,C,3,22,0,7926,@ViewsOfChris 直接开蓝v回复，全是诈骗号，宁可不要评论,https://x.com/xiaomustock/status/2053852579352768627
2074819981121093740,2026-07-08 11:36:46,C,3,21,0,10609,@allen_su1024 真是智商不等于人品，太缺德了这种人。,https://x.com/xiaomustock/status/2074819981121093740
2063970880099652066,2026-06-08 13:06:19,C,3,20,0,2385,@ianchen91 你这水平想法别炒了，裤衩子会没有的,https://x.com/xiaomustock/status/2063970880099652066
2080504951139373357,2026-07-24 04:06:48,C,3,17,0,16390,@zly_idleness 如果爆亏了也是全球最大的知识付费市场,https://x.com/xiaomustock/status/2080504951139373357
2055905913047859317,2026-05-17 06:59:01,C,3,16,0,9171,@kingcrownnn 因为大a都是垃圾场，没啥能买的，矮子里面挑个将军。,https://x.com/xiaomustock/status/2055905913047859317
2041742864640831793,2026-04-08 05:00:07,C,3,8,0,5881,@0x_foucs 如果存储三巨头危，全市场实际上没有任何值得买的股票,https://x.com/xiaomustock/status/2041742864640831793
1986371201368007134,2025-11-06 09:52:54,C,3,7,0,5705,@KKaWSB 所以不敢买哎,https://x.com/xiaomustock/status/1986371201368007134
1937705345251467280,2025-06-25 02:52:09,C,3,7,0,11449,@Jonewang7 所以买耀才证券没错，它是被蚂蚁金服收购的香港证券,https://x.com/xiaomustock/status/1937705345251467280
1937798830830813665,2025-06-25 09:03:38,C,3,5,0,2466,@longtousiwei 对，所以这个市场状态很无奈.,https://x.com/xiaomustock/status/1937798830830813665
1936085617752019049,2025-06-20 15:35:56,C,3,2,0,801,@aFeinani 那不敢想有多麻，但是这玩意没如果呐.,https://x.com/xiaomustock/status/1936085617752019049
1853288390764232893,2024-11-04 04:09:19,C,3,2,0,6146,@cishanjia 别，如果出门冲亏了玩的心情都没有了,https://x.com/xiaomustock/status/1853288390764232893
2022522890680438874,2026-02-14 04:06:48,C,3,1,0,211,@baiwan100 百分之百，如果能先消灭战争,https://x.com/xiaomustock/status/2022522890680438874
1946117186042351970,2025-07-18 07:57:48,C,3,1,0,670,@foxjay2014 我卖就是因为我朋友说你买到前十了😂太显眼不好.,https://x.com/xiaomustock/status/1946117186042351970
2020713059648713111,2026-02-09 04:15:11,C,3,0,0,3951,@Ox7777777_1 如果第一步也有问题，问gemini😅,https://x.com/xiaomustock/status/2020713059648713111
1805323469493768662,2024-06-24 19:33:51,C,3,0,0,503,"@Qingwawangzhi 因为上上周刚买了95的,116卖掉了",https://x.com/xiaomustock/status/1805323469493768662
1668096361596850178,2023-06-12 03:22:18,C,3,0,0,138,@Amn69582204Amn 没毛病，所以7000买是对的，只要没加杠杆,https://x.com/xiaomustock/status/1668096361596850178
2078224591890325969,2026-07-17 21:05:28,C,2,15,0,25094,@yuyue_chris @diamondhandjs 牛逼，从哪投的,https://x.com/xiaomustock/status/2078224591890325969
2069431516627968362,2026-06-23 14:44:56,C,2,15,0,46008,@JINlizi888 没有用，没意义,https://x.com/xiaomustock/status/2069431516627968362
2067233126183747926,2026-06-17 13:09:19,C,2,15,0,30365,里面美光的财报日期记错了，624号,https://x.com/xiaomustock/status/2067233126183747926
1723378017886408972,2023-11-11 16:31:52,C,2,13,1,20267,我随时卖出跑路😂赚钱了,https://x.com/xiaomustock/status/1723378017886408972
2063824354811551829,2026-06-08 03:24:04,C,2,11,0,24084,@ybqci75289242 😂还真是,https://x.com/xiaomustock/status/2063824354811551829
2028722422082638000,2026-03-03 06:41:31,C,2,11,0,24223,@Yoko_Wenwen 韩国有200多天的能源储备，不会有影响,https://x.com/xiaomustock/status/2028722422082638000
2025183891007623348,2026-02-21 12:20:40,C,2,11,2,16392,@y2024c 梭 $EWY,https://x.com/xiaomustock/status/2025183891007623348
2094362486552355025,2026-08-31 09:51:42,C,2,10,0,27034,@traderxiaoxia 那得拉50%,https://x.com/xiaomustock/status/2094362486552355025
2100618788576399848,2026-09-17 16:12:01,C,2,8,0,20854,@ice666980 我不做空,https://x.com/xiaomustock/status/2100618788576399848
2070159608585584844,2026-06-25 14:58:07,C,2,5,0,4779,@enhengmysa 跟康宁没关系啊，康宁 $GLW 反而新高了,https://x.com/xiaomustock/status/2070159608585584844
1938254278147145990,2025-06-26 15:13:25,C,2,5,0,33523,@Ox1001002 比较热爱研究艺术作品,https://x.com/xiaomustock/status/1938254278147145990
1902536984255721651,2025-03-20 01:45:39,C,2,4,0,22245,@fengplus1 睡醒晚了我都没看见😂,https://x.com/xiaomustock/status/1902536984255721651
1836743550635020786,2024-09-19 12:26:02,C,2,3,0,32986,@0xmoon 视频看看,https://x.com/xiaomustock/status/1836743550635020786
2072724680503709981,2026-07-02 16:50:47,noise,0,392,8,111823,我申请未成年人退款,https://x.com/xiaomustock/status/2072724680503709981
2055665050812350620,2026-05-16 15:01:55,noise,0,292,74,187413,https://t.co/aPoVT5vIBb,https://x.com/xiaomustock/status/2055665050812350620
2055168719253565740,2026-05-15 06:09:40,noise,0,242,2,249781,今天存储血流成河,https://x.com/xiaomustock/status/2055168719253565740
1979098494469099908,2025-10-17 08:13:45,noise,0,227,5,111164,所有市场一起崩了.,https://x.com/xiaomustock/status/1979098494469099908
2077969239865262495,2026-07-17 04:10:48,noise,0,207,2,110727,睡醒天塌了,https://x.com/xiaomustock/status/2077969239865262495
2064351682658435169,2026-06-09 14:19:29,noise,0,206,0,125435,麻了，又直线下跌📉,https://x.com/xiaomustock/status/2064351682658435169
2072000136872677650,2026-06-30 16:51:43,noise,0,187,2,369743,康宁跌的亏麻了,https://x.com/xiaomustock/status/2072000136872677650
1976758635201245654,2025-10-10 21:15:59,noise,0,167,2,186010,抄了个底阵亡了.,https://x.com/xiaomustock/status/1976758635201245654
1886307238974812176,2025-02-03 06:54:26,noise,0,140,14,40134,币安舔狗大会 https://t.co/sMbzSnYCGu,https://x.com/xiaomustock/status/1886307238974812176
1977705598838825031,2025-10-13 11:58:53,noise,0,122,9,47984,想起来真是操蛋.,https://x.com/xiaomustock/status/1977705598838825031
1750680869730455806,2024-01-26 00:43:40,noise,0,119,3,56266,早 https://t.co/JDIvKR1OLe,https://x.com/xiaomustock/status/1750680869730455806
1938231191175630902,2025-06-26 13:41:41,noise,0,97,2,1148537,好了，亏麻了.,https://x.com/xiaomustock/status/1938231191175630902
1738743685502877932,2023-12-24 02:09:33,noise,0,86,9,120339,bake顶峰相见,https://x.com/xiaomustock/status/1738743685502877932
1772513367951106282,2024-03-26 06:38:13,noise,0,84,5,94998,这不，被翻出来了。,https://x.com/xiaomustock/status/1772513367951106282
2098295076472729993,2026-09-11 06:18:25,noise,0,74,4,72960,噶最低点了。惨呐。,https://x.com/xiaomustock/status/2098295076472729993
1914327217150312602,2025-04-21 14:35:49,noise,0,66,3,47103,大饼：我是虚拟黄金,https://x.com/xiaomustock/status/1914327217150312602
2018167684672979371,2026-02-02 03:40:46,noise,0,61,1,66994,大佬死于杠杆,https://x.com/xiaomustock/status/2018167684672979371
2004078045150502930,2025-12-25 06:33:34,noise,0,52,3,36938,嘴比裤腰带还松😂,https://x.com/xiaomustock/status/2004078045150502930
1946594745083482401,2025-07-19 15:35:27,noise,0,47,3,195954,假新闻,https://x.com/xiaomustock/status/1946594745083482401
1982790036350177791,2025-10-27 12:42:37,noise,0,42,4,49580,见解独特,https://x.com/xiaomustock/status/1982790036350177791
1942948248152609077,2025-07-09 14:05:35,noise,0,39,0,497605,套住了.,https://x.com/xiaomustock/status/1942948248152609077
1995691884883386692,2025-12-02 03:09:58,noise,0,38,0,49267,捐钱p图？………,https://x.com/xiaomustock/status/1995691884883386692
2019507801421463985,2026-02-05 20:25:55,noise,0,36,4,50588,非常赞同👍,https://x.com/xiaomustock/status/2019507801421463985
1975514021152628788,2025-10-07 10:50:20,noise,0,36,3,66467,华流才是最吊的,https://x.com/xiaomustock/status/1975514021152628788
1940368248450748789,2025-07-02 11:13:35,noise,0,34,0,192716,亏麻了,https://x.com/xiaomustock/status/1940368248450748789
1957846747331588347,2025-08-19 16:46:54,noise,0,31,1,40518,惨绝人寰,https://x.com/xiaomustock/status/1957846747331588347
1948020592655081968,2025-07-23 14:01:16,noise,0,30,0,154947,惨🌚,https://x.com/xiaomustock/status/1948020592655081968
1943688795460706457,2025-07-11 15:08:15,noise,0,30,0,306388,瞬间亏20%,https://x.com/xiaomustock/status/1943688795460706457
1885897728116289893,2025-02-02 03:47:11,noise,0,29,1,100550,财神爷套头上了,https://x.com/xiaomustock/status/1885897728116289893
1971253551390437705,2025-09-25 16:40:45,noise,0,28,0,19555,夺回失去的一切,https://x.com/xiaomustock/status/1971253551390437705
1943698137958527106,2025-07-11 15:45:22,noise,0,24,1,141509,踏空,https://x.com/xiaomustock/status/1943698137958527106
1971261885594116103,2025-09-25 17:13:52,noise,0,22,1,40836,aster发生了啥,https://x.com/xiaomustock/status/1971261885594116103
1937777121553973692,2025-06-25 07:37:22,noise,0,21,0,66923,踏空了,https://x.com/xiaomustock/status/1937777121553973692
1975813398320591000,2025-10-08 06:39:57,noise,0,20,0,38092,你们p 我买铲子,https://x.com/xiaomustock/status/1975813398320591000
1945558176415269268,2025-07-16 18:56:30,noise,0,20,2,81659,踏空,https://x.com/xiaomustock/status/1945558176415269268
1934534917700079804,2025-06-16 08:54:00,noise,0,20,0,97265,踏空,https://x.com/xiaomustock/status/1934534917700079804
2085906470248624413,2026-08-08 01:50:31,C,0,19,0,11952,@abobo728 gate这个垃圾所故意的，恶心用户来的。,https://x.com/xiaomustock/status/2085906470248624413
1999037534794617009,2025-12-11 08:44:23,C,0,19,0,10086,@abyssofgambling 内部烂了,https://x.com/xiaomustock/status/1999037534794617009
1955141954662191273,2025-08-12 05:39:01,C,0,19,0,5637,@skyguoCypherium 献祭了，bm不做人，做狗.,https://x.com/xiaomustock/status/1955141954662191273
1945152414039871533,2025-07-15 16:04:09,noise,0,19,0,65759,完全踏空,https://x.com/xiaomustock/status/1945152414039871533
1723561269305970849,2023-11-12 04:40:03,C,0,19,0,14873,@liping007 ordi高度赞同，多个概念重合，又是全流通,https://x.com/xiaomustock/status/1723561269305970849
2077079372142649734,2026-07-14 17:14:47,C,0,18,2,4745,@SteveJzzz 存储行业最最最有远见的人就是群联董事长潘健成,https://x.com/xiaomustock/status/2077079372142649734
2057790132414013709,2026-05-22 11:46:14,C,0,18,0,4386,@0xzhiqiu hype是全村的希望，币安这俩口子就知道抄袭搞臭市场,https://x.com/xiaomustock/status/2057790132414013709
2031933826260516970,2026-03-12 03:22:30,noise,0,18,1,45254,看来视频真的,https://x.com/xiaomustock/status/2031933826260516970
2020761487535739203,2026-02-09 07:27:37,C,0,18,0,9024,@turingou 有点类似特斯拉的fsd断崖海量路况视频数据优势的味道,https://x.com/xiaomustock/status/2020761487535739203
1990427334474645523,2025-11-17 14:30:31,C,0,18,0,13273,大概率假的，不过可以图个乐，创业的老表可以干这个，蓝海市场😂,https://x.com/xiaomustock/status/1990427334474645523
1985988167158427746,2025-11-05 08:30:51,C,0,18,0,5004,@0xpeas 对，不套现遇到自己的黑天鹅啥也落不下,https://x.com/xiaomustock/status/1985988167158427746
1971154412228968620,2025-09-25 10:06:48,C,0,18,0,5048,@yuy_567 我说的话你也信？,https://x.com/xiaomustock/status/1971154412228968620
1945124947275252018,2025-07-15 14:15:00,noise,0,18,1,84253,crcl回调结束,https://x.com/xiaomustock/status/1945124947275252018
1942053285525156128,2025-07-07 02:49:19,C,0,18,0,11426,@LuteenAlbum 单位应该是万,https://x.com/xiaomustock/status/1942053285525156128
