ID,发布时间,推文内容,含金量评分,点赞数,转发数,回复数,浏览量,推文链接
1676181732272508934,Tue Jul 04 10:50:41 +0000 2023,@xiejiayinHuobi @dumbnamenumbers @ordi2100 @Samcoincoin @Kkkmoat @kexinWang0101 @33huobi 1,4.0,0,0,1,1035,https://x.com/coolish/status/1676181732272508934
1676158442363580417,Tue Jul 04 09:18:08 +0000 2023,"Big @BitcoinFrogs is watching you earthlings 👀

大比特蛙静静地看着你们地球人

#RIBBIT #Ordinals",4.0,0,0,1,3746,https://x.com/coolish/status/1676158442363580417
1676109076546359296,Tue Jul 04 06:01:59 +0000 2023,"继 #Ordinals 递归铭文之后，都开始兴可组合了。这也算是之前我发的关于NFT未来可能趋势的推文：https://t.co/y6QzfzqXc6
中讲的一种“下沉”+“二创”性吧。

不过有多少人还记得，“可组合PFP”的大鼻祖，是10年前的脸萌APP，更早的还有QQ秀这些😅 https://t.co/BHAhdyk44b",5.8,0,1,2,9066,https://x.com/coolish/status/1676109076546359296
1676093177235931137,Tue Jul 04 04:58:48 +0000 2023,"昨天发这条推之后，过了好几个小时这个 #Ethscription 以太铭文“esc-20”的 $eths 21000张还只打掉一半。

刚刚看到现在已经被打完了，昨晚有一阵ETH的gas突然高几倍不知道是不是因为这个，推友们太猛😹",4.0,0,0,6,9093,https://x.com/coolish/status/1676093177235931137
1675993082213568513,Mon Jul 03 22:21:03 +0000 2023,@island_92 https://t.co/OqvfCBGCEc,3.8,0,0,1,688,https://x.com/coolish/status/1675993082213568513
1675850082061778944,Mon Jul 03 12:52:50 +0000 2023,"会有一个AzukiDAO_DAO来维权AzukiDAO吗？
真正的递归 · 同质化代币概念？

Will there be an AzukiDAO_DAO to take back control from AzukiDAO?  The real recursive fungible token?😹",4.0,0,0,3,5007,https://x.com/coolish/status/1675850082061778944
1675828083755192321,Mon Jul 03 11:25:25 +0000 2023,"6月30日，我发了Ethscription以太铭文创始人，
在Space里回答我说关于 $eths 的
1. json数据格式
2. 协议命名

这两个问题的视频。他提到了 data:application/json 这种方式，和esc-20这个协议命名（带字幕视频在下方）

于是今天看到有人开始在链上打这个格式的eths了

所以哪个格式会更好使呢?",6.2,0,9,14,26041,https://x.com/coolish/status/1675828083755192321
1675781270465560580,Mon Jul 03 08:19:24 +0000 2023,"前两天在Space讲了一段，
对 NFT 未来趋势的主观判断看法。

11分45秒开始，是 Christine 郡主@0xsexybanana 
对 #Azuki 过去到这次事件的想法总结，共讲了6个点：
1. 长期无交付，类比渣男 
2. 忽略社区二创不给经费和credits
3. 贪婪
4. 交付行为方式
5. Mint机制
6. 没Sneak Peek

附上带字幕视频： https://t.co/QttwCDkPeC",5.8,0,2,2,11333,https://x.com/coolish/status/1675781270465560580
1675767883283181568,Mon Jul 03 07:26:12 +0000 2023,"@0xcryptowizard 对，是有金融产品和文化消费品的本质区别。

但是Web3很多是“伪装成文化消费品”的金融产品，
就像Gamefi很多是“伪装成游戏”的金融产品（几百日活跃但N亿美金估值）。

如果是只比较两者在作为“文化消费品”或者“游戏”这些“表象”形式上的水平表现差距，那么就是在上面玩的人口基数所决定的。",5.0,0,0,0,735,https://x.com/coolish/status/1675767883283181568
1675763633454981123,Mon Jul 03 07:09:19 +0000 2023,"这个就是关于1~10亿人口基数的战场，  

和100万人口基数的战场 
（Opensea用户数不超过300万），
 所能“养蛊”互卷出来的“头部战士”的水平差距。

  人口基数决定竞争水平。",4.0,0,0,1,9824,https://x.com/coolish/status/1675763633454981123
1675490974557179905,Sun Jul 02 13:05:52 +0000 2023,"这个视频杀人诛心了，配上这音乐

The video is heartbreaking, especially with the music 🤣🥹

#Azuki #AzukiElementals",4.0,0,0,3,6564,https://x.com/coolish/status/1675490974557179905
1675281474734669825,Sat Jul 01 23:13:23 +0000 2023,@Smb_Vc Have u seen this https://t.co/ScZPdX53M7,3.8,0,0,3,967,https://x.com/coolish/status/1675281474734669825
1675173670480928770,Sat Jul 01 16:05:00 +0000 2023,"递归这个词的缩写都能变meme还是怎么的？到底是什么人在买 $rcsv

Is the abbreviation of the word ""recursive"" turned into a meme or something? Who exactly is buying $rcsv?
#Ordinals https://t.co/jMK43L3SEc",5.8,0,1,2,8834,https://x.com/coolish/status/1675173670480928770
1675118928685834240,Sat Jul 01 12:27:29 +0000 2023,Azukids fork on Ordinals?👀,3.0,0,0,3,5381,https://x.com/coolish/status/1675118928685834240
1675042626481922050,Sat Jul 01 07:24:17 +0000 2023,@0xcryptowizard 更正下，举例那里把BCH打错成了FIL。FIL是2018~2019年初发币的。,3.0,0,0,0,1041,https://x.com/coolish/status/1675042626481922050
1675038515527323648,Sat Jul 01 07:07:57 +0000 2023,"@0xcryptowizard 找alpha炒新不炒旧是针对中长线的相对赔率差异说的，
就像2020年那轮的老链币FIL，LTC也有拉盘几倍，但是因为上方有套牢盘+旧叙事传播不如新，所以难创历史新高，尤其是对比特币汇率，中长线alpha收益不如那轮的几十上百倍的新币SOL、MATIC等等对比特币汇率在那一轮中可以不断创新高的。 https://t.co/jDyRoDlPHS",5.8,0,0,2,3105,https://x.com/coolish/status/1675038515527323648
1674689123179978754,Fri Jun 30 07:59:35 +0000 2023,"假如2万个Azuki Elementals全是这样的小孩，是不是就OK多了？

Wouldn't it be more acceptable if all 20,000 #Azuki Elementals were kids?

#NFT https://t.co/ZK9TICd3Ud",5.2,0,8,65,73739,https://x.com/coolish/status/1674689123179978754
1674651007811469315,Fri Jun 30 05:28:08 +0000 2023,"这个二维码AR应用牛逼，丝滑。作者@XRarchitect。用 VisionPro 玩估计更带感。

二维码发在评论区，相机扫描打开Safari即可。

QR+AR app by @XRarchitect would look cool on #VisionPro
Find the QR code below https://t.co/6oVJWHRivo",5.8,0,2,5,6816,https://x.com/coolish/status/1674651007811469315
1674486710607159297,Thu Jun 29 18:35:16 +0000 2023,@ordi2100 @dumbnamenumbers 听space的时候右上角点“... ”是可以打开字幕功能，以前印象中好像有切换语言自动翻译的功能，现在不知道还有没有。,4.0,0,0,1,799,https://x.com/coolish/status/1674486710607159297
1674482133291905025,Thu Jun 29 18:17:05 +0000 2023,"Ethscriptions协议创始人在@ordi2100 的Space里回答了不少问题, 如：
以太铭文是否应该保持简单？
对同质化代币 $eths json数据格式怎么看？
截了段视频附中文字幕

@dumbnamenumbers answered some questions about #Ethscriptions in a twitter space. 
Video: https://t.co/9xxPyngGdg",6.2,0,9,6,30458,https://x.com/coolish/status/1674482133291905025
1674019883280130050,Wed Jun 28 11:40:16 +0000 2023,"@HumansNoContext 1. Watching more of these videos can enhance creativity in using AI tools
2. Recursions FTW

1. 多看点这种视频，未来用AI工具的创造力能提升
2. 递归牛逼",4.0,0,0,0,58644,https://x.com/coolish/status/1674019883280130050
1674006308717207552,Wed Jun 28 10:46:20 +0000 2023,"My friends and I used https://t.co/yQDfQmJ93J to inscribe this vector SVG into a recursive inscription, inspired by your PFP @liujackc
→https://t.co/XFSYbTc01h
High resolution even when scaled to the size of a football field. Perfect in #Bitmaps

I have transferred it to your BTC address, as a tribute to your voice in #Ordinals
Let's make #Bitcoin fun again.",6.8,0,2,5,8414,https://x.com/coolish/status/1674006308717207552
1673977975820394496,Wed Jun 28 08:53:45 +0000 2023,"1 3 7 9 :
Azuki #9824
Azuki #8777
Azuki #6822
Azuki #9171
2 4 5 6 8 :
Elemental #7167
Elemental #16194
Elemental #4671
Elemental #1144
Elemental #10111 https://t.co/6Hhut5UCFq",5.8,0,0,2,2201,https://x.com/coolish/status/1673977975820394496
1673961938429284353,Wed Jun 28 07:50:01 +0000 2023,@humblefund @recursivePlay @unisat_wallet 我觉得主要是取决于BRC20市场的流动性，币先吸引到流动性，再溢出到图圈。然后BRC20市场流动性又依赖于BTC大盘的流动性溢出，BTC大盘流动性的前提又是来自诸如美股的溢出，这样套娃。,4.0,0,0,0,205,https://x.com/coolish/status/1673961938429284353
1673946406728638465,Wed Jun 28 06:48:18 +0000 2023,"昨天才向各位重点提炼了@recursivePlay 的创新意义，

今天@unisat_wallet 就宣布 Recursive Playground 将成为https://t.co/P5MSwzq1ap 市场上的第一个Ordinals合集，

而且是递归铭文合集👀

细心的推友可以再回顾下我之前关于递归铭文的一些其他推文🧐
prob nothing #Ordinals https://t.co/32mHkr4Ykn",5.8,0,1,2,7220,https://x.com/coolish/status/1673946406728638465
1673787161383174144,Tue Jun 27 20:15:31 +0000 2023,I'll reply with the answer with links here in 12 hours🧐12小时后我会在这儿发答案,4.0,0,0,1,3468,https://x.com/coolish/status/1673787161383174144
1673784561770299392,Tue Jun 27 20:05:11 +0000 2023,"这9张图有：
5张Azuki Elementals
4张Azuki

你能分辨出哪5张是Elementals吗？

Among these 9 images:
5 are Azuki Elementals
4 are Azuki
Can you distinguish which 5 are Elementals?
#Azuki https://t.co/1fgU6eiybG",6.2,0,5,52,52481,https://x.com/coolish/status/1673784561770299392
1673648986807472138,Tue Jun 27 11:06:28 +0000 2023,刚出现这个，说明什么🧐 https://t.co/ON7XvpRWQo,3.8,0,0,4,4729,https://x.com/coolish/status/1673648986807472138
1673647748988665856,Tue Jun 27 11:01:32 +0000 2023,@humblefund 我这样截图算不算把你截图我的meme图和骂的这位一起递归了？ https://t.co/E1c8az6sl1,4.8,0,0,0,221,https://x.com/coolish/status/1673647748988665856
1673645710993141760,Tue Jun 27 10:53:26 +0000 2023,😹 https://t.co/iVU27Rvfr8,3.8,0,0,7,4997,https://x.com/coolish/status/1673645710993141760
1673641429787344896,Tue Jun 27 10:36:26 +0000 2023,"这个小“物理游乐场”递归铭文只有300字节，手机点开能运行，按住拖拽互动：
→https://t.co/muCmxyabz4

刚看到跟 @sub10k 合作。用JS物理模拟库+传参数可打开和其他项目联名运营新玩法。除了画面，物理特性是古早游戏和当代游戏重要分水岭，就像之前分享过的Party Animals。搞白单不用@好友也是好评。",5.0,0,3,3,14957,https://x.com/coolish/status/1673641429787344896
1673631723228372992,Tue Jun 27 09:57:52 +0000 2023,@ThomasP73767091 出处是我的photoshop,3.0,0,0,0,825,https://x.com/coolish/status/1673631723228372992
1673624921409474560,Tue Jun 27 09:30:50 +0000 2023,@bigli1991 just meme😂,3.0,0,0,0,1146,https://x.com/coolish/status/1673624921409474560
1673624111489376258,Tue Jun 27 09:27:37 +0000 2023,Recursive $L 😅 https://t.co/yjwcDXW4UA,3.8,0,1,20,18771,https://x.com/coolish/status/1673624111489376258
1673329265306107908,Mon Jun 26 13:56:00 +0000 2023,@LeonidasNFT maniacs of recursive inscriptions definitely https://t.co/GtmNUT8lnm,4.8,0,1,1,2045,https://x.com/coolish/status/1673329265306107908
1673256425731284993,Mon Jun 26 09:06:34 +0000 2023,"Trying to inscribe this vector SVG of @LeonidasNFT's PFP generated on https://t.co/2rIpHgFHkk on a recursive inscription, but the gas fee is kinda high 😅
#Ordinals https://t.co/YYYKcwGPNS",6.2,0,6,16,15214,https://x.com/coolish/status/1673256425731284993
1673203730127396864,Mon Jun 26 05:37:10 +0000 2023,"一个很浅显的，很多人其实都心知肚明的资金溢出效应的顺序现象，但也有很多人不知道，或者知道了但不懂，或懂了也不知行合一：

币（FT）先涨，然后图（NFT）涨。

2020年先币圈牛市，后以太坊NFT图圈牛市。
之前几个月里，先BRC20大涨，后Ordinals NFT大涨。

A very obvious phenomenon, known to many, is the sequential effect of fund overflow. However, even if some are aware, they may not fully understand it, or even if they do, they may not act accordingly:

The prices of Fungible Tokens rise first, followed by the prices of NFTs.

In 2020, there was a bull market in the cryptocurrency space that occurred prior to the bull market in Ethereum NFTs.
In the past few months, we have witnessed a surge in #BRC20 initially, followed by a surge in #Ordinals NFTs.

#NFT",6.0,0,1,8,22776,https://x.com/coolish/status/1673203730127396864
1673144487693123584,Mon Jun 26 01:41:46 +0000 2023,@shahh 👀 https://t.co/MhxlAudAIo,3.8,0,0,0,574,https://x.com/coolish/status/1673144487693123584
1672998482758737924,Sun Jun 25 16:01:35 +0000 2023,@nftboi_ @theshadowhats @SatoshiSneks @EtcherBTC @Ordinal_Miners @MiniaturesBTC @Catzandbuttz @recursivePlay @AntiNFTBTCMaxis @vibelandwtf @GhxstPunks How about this one? https://t.co/vK8vxpQdBZ,6.6,0,0,1,942,https://x.com/coolish/status/1672998482758737924
1672936950968520707,Sun Jun 25 11:57:05 +0000 2023,"@nigdaemon eyephone kill aiphone😅
ios will become eye-os",3.0,0,0,1,709,https://x.com/coolish/status/1672936950968520707
1672935455954972672,Sun Jun 25 11:51:08 +0000 2023,@BTCisKing0487 @0xWatell 未知留给市场去探索吧，但我觉得可以肯定的是，如果是众人之所向，得道多助就不容易衰败。,4.0,0,0,2,324,https://x.com/coolish/status/1672935455954972672
1672933066648727555,Sun Jun 25 11:41:39 +0000 2023,"@ken_candyken @0xWatell 同意。是可以同时存在的两条路，抖音也没有消灭爱奇艺，只是超越。
我的意思是，就NFT圈来说，“官方生产内容”过去两年已经卷得比较充分了，距离天花板的空间，相对已经不大，相对还未喷发释放过的，自下而上去中心化生产内容的空间来说。",4.0,0,0,1,270,https://x.com/coolish/status/1672933066648727555
1672931569647095812,Sun Jun 25 11:35:42 +0000 2023,"去中心化的内容由去中心化来创造，民间高手很多。
抖音创造的市值大于优酷爱奇艺。",3.0,0,2,5,6110,https://x.com/coolish/status/1672931569647095812
1672927580733988864,Sun Jun 25 11:19:51 +0000 2023,"@0xWatell 太正经端着的方式已经到头了。应该是反过来，下沉。

互联网从web1.0~2.0的发展就是从“官方中心生产内容”到“用户自下而上生产内容”的趋势演变。所以抖音Tiktok才能操翻世界。

既然是玩家喜欢的东西，就应由玩家们自己来创造才更酷，比官方创造然后卖图给玩家们更酷。

用户生产的内容了解一下： https://t.co/wNVjRZZjeJ",5.8,0,3,10,17792,https://x.com/coolish/status/1672927580733988864
1672869461752426499,Sun Jun 25 07:28:54 +0000 2023,"@machibigbrother The artist @CryptoJoio inscribed this vector image on a Sat of #Bitcoin a few days ago, and it will exist permanently.

@BoredApeYC #BAYC 
Check it out
→https://t.co/K8FpXYJVx0 https://t.co/y8EM3BcIz1",6.5,0,29,23,2077,https://x.com/coolish/status/1672869461752426499
1672858608139403265,Sun Jun 25 06:45:47 +0000 2023,"When you talk about ""permanent artwork on #Bitcoin"", the ability to 
infinitely scale while maintaining clarity 
with vector images should be considered the bare minimum requirement.
→https://t.co/jCIDwpXIY2

当你在谈论“BTC上的永久艺术品“时，用矢量图像实现无限放大仍然保持清晰，应该只是基本要求。
#Ordinals #Doodinals @rcsvio",5.8,0,0,1,5932,https://x.com/coolish/status/1672858608139403265
1672830326056570880,Sun Jun 25 04:53:24 +0000 2023,@shahh 10. https://t.co/J0AaxT5sYS,3.8,0,0,8,1404,https://x.com/coolish/status/1672830326056570880
1672822772874248193,Sun Jun 25 04:23:23 +0000 2023,https://t.co/XHdC52LjV8,3.0,0,0,1,3751,https://x.com/coolish/status/1672822772874248193
1672820657070145537,Sun Jun 25 04:14:58 +0000 2023,@oldcai22 我个人觉得这方面信息尚不明的情况下的价格增长，更organic,3.0,0,0,0,532,https://x.com/coolish/status/1672820657070145537
1672806435883999238,Sun Jun 25 03:18:28 +0000 2023,"只要产品有意思，同名的币就可以7天涨10倍，哪怕官方压根从来没提过这个币，哪怕只是大家自说自话的meme，哪怕在这个BRC20较冷却的时期：

这是鼓励币圈项目方们多聚焦“做好产品”的正道。

If the product is intriguing, the coin with the same name can surge 10x in just 7 days, even without any official promotion, even if it's just a meme created by the community, even in this relatively quiet period for BRC20.
This encourages project teams in the crypto industry to prioritize ""building exceptional products"".",6.0,0,0,1,3153,https://x.com/coolish/status/1672806435883999238
1672801896346845184,Sun Jun 25 03:00:25 +0000 2023,"仔细看我推文的推友，会发现我从6月18日左右开始，聊 https://t.co/yQDfQmJ93J 这个递归铭文的二创平台比较多。

不知有没有人注意，同名的BRC20币 $rcsv 从那天开始，默默涨了10倍，现在已经是 Unisat 上成交量和市值（日>1btc成交）排行榜双榜第三...👀

You may have noticed that I've been discussing https://t.co/yQDfQmJ93J a lot since around June 18th. 
I wonder if anyone has noticed that the token with the same name, #BRC20 coin $rcsv, has quietly surged 10x since that day. 
It is now ranked 3rd on both the trading volume and market cap (>1btc daily volume) rankings on Unisat.

#Ordinals",6.8,0,4,12,65831,https://x.com/coolish/status/1672801896346845184
1672627718448635904,Sat Jun 24 15:28:18 +0000 2023,"此时同名的递归概念 #BRC20 币 
$rcsv 进入了 Unisat 市场成交榜第三🧐 https://t.co/GLO8rJVCl4",4.8,0,0,4,4038,https://x.com/coolish/status/1672627718448635904
1672625468108079104,Sat Jun 24 15:19:22 +0000 2023,"这 #Ordinals 链上艺术已卷到叹为观止
这个https://t.co/yQDfQmJ93J用户二创递归铭文，刻在回文聪上：
35167 38083 76153
正、反过来读一样，就像蝴蝶🦋

连铭文序号13383837中间的 
38383
也是回文，且和聪序号中间的
38083
的“翅膀”部分一样也是 
38__83

地址：https://t.co/c9L3pfhgeA
#Doodinals",5.8,0,0,5,8821,https://x.com/coolish/status/1672625468108079104
1672609894623768576,Sat Jun 24 14:17:29 +0000 2023,The recursion of life,3.0,0,0,0,2231,https://x.com/coolish/status/1672609894623768576
1672608755299807232,Sat Jun 24 14:12:57 +0000 2023,? https://t.co/ovgwPFboJk,3.8,0,0,9,6247,https://x.com/coolish/status/1672608755299807232
1672583277427978241,Sat Jun 24 12:31:43 +0000 2023,"@inSmallhome 认识一个事物，常会经历这样的不同阶段：
1. 觉得它是A，
2. 觉得它不是A，而是B
3. 觉得它其实还是A（但此A已经非彼A。因为虽然还是叫做A，但是自己对A的理解已经不一样）",4.0,0,0,3,1217,https://x.com/coolish/status/1672583277427978241
1672579315702304771,Sat Jun 24 12:15:58 +0000 2023,"@MayGordon01 steam上有个游戏，叫挖矿大亨模拟器，带你穿越回10多年前，重走比特币历史。
里面有一个章节剧情很有意思，你是主角，然后未来的你穿越回2010年告诉当时的自己，要去干挖矿，挖矿挖成大亨才有钱能投资研究量子物理，来实现再次穿越回去告诉过去的自己要挖矿，以保持历史循环闭环哈哈 https://t.co/7UYHzgna8n",5.8,0,1,1,2228,https://x.com/coolish/status/1672579315702304771
1672576140010209280,Sat Jun 24 12:03:21 +0000 2023,@GGstarlord 那里网速快吗？,3.0,0,0,2,8058,https://x.com/coolish/status/1672576140010209280
1672551692167176199,Sat Jun 24 10:26:12 +0000 2023,"@rcsvio @MEonBTC @GYY89137171 @Ordyssey Ordyssey 的老板 @Wizard_Oak 也递归涂鸦起来了👀
https://t.co/2JzMvTC7I3",4.0,0,0,0,2950,https://x.com/coolish/status/1672551692167176199
1672543937947643905,Sat Jun 24 09:55:23 +0000 2023,"@rcsvio @MEonBTC @GYY89137171 发现@Ordyssey 市场也上架了Recursive Doodinals，而且可以完美显示所有矢量SVG组件和图片，链上交易数据和Magic Eden是同步互通的
合集链接：https://t.co/X5YKyw06R2

https://t.co/gehuGcz3Vy",5.0,0,0,2,4663,https://x.com/coolish/status/1672543937947643905
1672530988134727680,Sat Jun 24 09:03:56 +0000 2023,"这个递归像素蜥蜴侠 @Bitcoin_Lizard ，画得挺好且无需白名单全公开免费mint，有点一股清流的味道
https://t.co/HzHksjO3u5 https://t.co/C871SceCFi",5.2,0,5,1,11464,https://x.com/coolish/status/1672530988134727680
1672474282277097473,Sat Jun 24 05:18:36 +0000 2023,"昨晚@rcsvio 递归Doodinals在@MEonBTC上架了200个用户二创作品：https://t.co/GqySxExPsG
1号作品《戴珍珠耳环的少女》立刻以0.36 BTC成交...
（但是ME页面还无法显示矢量SVG图片内容）
https://t.co/zR5mp7Wh9B

今天，美女艺术家@GYY89137171 铭刻了一张《中本聪》
https://t.co/gli0c4AAX0

比特币Ordinals诞生Web3新范式：画画 to earn？

@rcsvio just listed 200 user-generated Recursive #Doodinals on Magic Eden
→https://t.co/GqySxExPsG
#1 ""Girl with a Pearl Earring"" immediately sold for 0.36 BTC...
(However, the ME page is not yet displaying the vector SVG image content)
→https://t.co/zR5mp7Wh9B

Today, the talented artist @GYY89137171 inscribed an artwork ""Satoshi Nakamoto""
→https://t.co/gli0c4AAX0

#Ordinals on #Bitcoin giving birth to a new paradigm of Web3: Doodling to earn?",7.5,0,21,37,47720,https://x.com/coolish/status/1672474282277097473
1672290256559939584,Fri Jun 23 17:07:21 +0000 2023,"昨天6月22日晚上7点发推，
讲的这个“资金溢出效应”的末端，
“哈利波特Bitcoin”，昨晚到现在一天多，涨70%。 https://t.co/Lc629RVY61",4.8,0,0,5,33430,https://x.com/coolish/status/1672290256559939584
1671836976230830081,Thu Jun 22 11:06:11 +0000 2023,"免疫SEC攻击的范围内，按照这几天上涨的先后顺序和幅度，能看到典型的资金溢出效应顺序的影响：

美股（百万亿盘）→比特币（千亿盘）→pepe（十亿盘）→ordi（1亿盘）→哈利波特（千万盘）

欢迎补充你认为的溢出顺序思路，“新事物”优先

（图来自@punk2898） https://t.co/EM1zqLPhKF",6.2,0,11,7,49498,https://x.com/coolish/status/1671836976230830081
1671758960460972033,Thu Jun 22 05:56:10 +0000 2023,"端午节的小愉快来自以太坊老张

合订本：
→https://t.co/7VQbupu21s
→https://t.co/cyXFkp4nxZ

#BRC20 #LTC20 https://t.co/PyN1qorHDU",4.8,0,1,4,13129,https://x.com/coolish/status/1671758960460972033
1671713670890659844,Thu Jun 22 02:56:12 +0000 2023,"Fud to build = Fuild

Fud to earn = Fearn

Fud to hahaha = Fafafa! 🀅🀅🀅 🤣",4.0,0,0,0,3166,https://x.com/coolish/status/1671713670890659844
1671699145491636224,Thu Jun 22 01:58:29 +0000 2023,"关于 $pepe 昨天到今天格外走强，跑赢其他山寨币，

可以把我 6月12日 和 5月 的这两条推结合起来看。

昨天和朋友说另外一个小“理论”，应该也是不少老韭菜懂的：
大行情来临时，最能吸收资金溢出效应红利的，是大行情来临前出现距离最近的“新事物”。
SOL当时能这么强，也部分因为它诞生于2020年4月。 https://t.co/B1vHQxlWmq",6.2,0,14,10,68144,https://x.com/coolish/status/1671699145491636224
1671523660132122626,Wed Jun 21 14:21:10 +0000 2023,"这个 #Doodinals 递归自由涂鸦 @rcsvio 开始收录官方合集了，之前铭刻过涂鸦的话，可以直接去提交信息申请进合集，第一轮1400个额度是先到先得原则。
→https://t.co/KNOwBB9nH9

今天有人涂鸦铭刻了个矢量SVG图《戴珍珠耳环的少女》，递归引用1253个矢量组件... 这创的记录感觉很难打破了。
#Ordinals https://t.co/kJpL7nx2j4",5.8,0,3,7,9034,https://x.com/coolish/status/1671523660132122626
1671499925279080448,Wed Jun 21 12:46:51 +0000 2023,6月12日讲的这个，准备开始了？,3.0,0,0,2,3760,https://x.com/coolish/status/1671499925279080448
1671162234339471365,Tue Jun 20 14:25:00 +0000 2023,"{""p"":""bbs"",""op"":""reply"",""forum"":""Ordinals"",""thread"":""This is the first thread of Ordinals bbs"",""content"":""It can be the https://t.co/P4tGkdHymw of Ordinals too. Orddit?""}

#Ordinals",5.0,0,0,0,2881,https://x.com/coolish/status/1671162234339471365
1671077718694436864,Tue Jun 20 08:49:09 +0000 2023,"Recursive Joyfulness

递归的快乐

💘
#Ordinals",3.0,0,0,1,4649,https://x.com/coolish/status/1671077718694436864
1670982001489481728,Tue Jun 20 02:28:49 +0000 2023,"这位推友分析eths的第一点，类似于之前我在这条推里
https://t.co/bOtiPQfJyY
说的：
“一个反复出现的创新范式就是： 
行业专家很看不上，但用户很喜欢的产品”😹 https://t.co/wAcO8TmT6P",4.8,0,1,9,28773,https://x.com/coolish/status/1670982001489481728
1670302130727706625,Sun Jun 18 05:27:15 +0000 2023,"个人觉得目前Ordinals递归铭文项目里最有创新意义的是昨天出现的Doodinals递归自由涂鸦 @rcsvio
利用递归做二创，在释放社区自由创造力方面做到极致，和之前只是换组件、甚至官方批量派发图片的套路有本质不同。
从组件到成品图片都是矢量SVG，即使图片放大到足球场大小，也是无损高清。

题材方面，儿童涂鸦有优势，因为是全世界不分语言文化年龄的，最多大众共情的“最大公约数”文化。

不过完全个性创造的图片，怎么列入官方合集是一个有挑战性的难题，但可能也带来后续运营玩法的空间，这是个双刃剑。
假设上市场，完全个性化差异的图片在一个合集中，交易会是什么个状况，也有待思考观察。

#Doodinals by @rcsvio appears to be the most innovative project after the recent upgrade of #Ordinals recursive inscriptions.
By unleashing the creativity of the community, it takes the recursive nature of inscriptions to the next level, breaking away from the conventional approach of switching traits or distributing batch images. 

All the module images are high-definition vector SVGs that maintain clarity even when scaled up to the size of a football field.

In terms of the theme, children's doodles have an advantage as they are a universal culture that transcends language, culture, and age, resonating with the widest audience.

However, the challenge lies in how to include fully personalized creations in the official collection. It presents a challenging question, but it may also open up possibilities for future marketing possibilities. This is a double-edged sword.

It will be interesting to observe the dynamics of trading within a collection that features highly individualized and diverse images. This calls for further thought and observation.",7.2,0,12,10,100577,https://x.com/coolish/status/1670302130727706625
1670257594815090688,Sun Jun 18 02:30:17 +0000 2023,"我对bitmap的理解：
铭文id=房产的地址
bitmap=这块区域的邮政编码

但就算你去把邮政编码注册成商标，也不代表你拥有这块区域的权利（比如收税），在没有智能合约的情况下，更难实现相关的经济模型，除非通过中心化实现（但这又违背了“self-contained”）。且邮政编码相对于地址是一个冗余信息的存在。Ordinals暂时还只是藏品逻辑。

My understanding of bitmaps: 
Inscription ID = Property address
Bitmap No.= Zip Code
But even if you register the postal code as a trademark, it doesn't mean you have the rights to that specific area (such as collecting taxes). 
Without smart contracts, it's harder to implement economic models, unless through centralized apps(which contradicts the principle of ""self-contained"").
Additionally, the ""zip code"" is a redundant piece of information compared to the ""address"".
Currently, #Ordinals is still primarily about self-contained artifacts.",6.0,0,1,10,72421,https://x.com/coolish/status/1670257594815090688
1670010377990721537,Sat Jun 17 10:07:56 +0000 2023,"这届玩递归铭文的，是说需要清华美院毕业的吗？
Genius
@rcsvio #rcsv #Doodinals",3.0,0,2,14,15104,https://x.com/coolish/status/1670010377990721537
1670000662170701825,Sat Jun 17 09:29:19 +0000 2023,"新的魔性递归玩意？
#Ordinals https://t.co/GkfTbx57qY",3.8,0,0,3,8748,https://x.com/coolish/status/1670000662170701825
1669723730866749440,Fri Jun 16 15:08:54 +0000 2023,"一个很随机的递归铭文idea：
这个Recursive Playground，既然用JS实现了几何图形的拟真物理重力+碰撞效果，甚至还有布料、流体物理模拟，那么假如用传参数的方式，每铭刻一张铭文就可以把这些几何图形换成任意现存的Ordinals NFT，实现两个NFT自动“打架”，甚至多个NFT打群架模拟器的效果，比如Punk和青蛙打架，加上HP条的话最后还能分出胜负，能不能衍生出某些新玩法？

因为现在有不少NFT背景为透明，甚至本身就是矢量图，那么JS应该是可以根据NFT图片内容的形状、边缘棱角去计算2个或多个NFT之间具有戏剧性的碰撞效果的。

Steam上就有这样的“史诗级战斗模拟器”，玩家只需要设置战场上出现什么“战士”，可以是10万个士兵+鸭子+李小龙+僵尸+恐龙混战，剩下的只需要坐下享受观战即可，游戏评级是特别好评。

A random recursive inscription idea: 
Since this Recursive Playground has implemented realistic physics of geometric shapes using JavaScript, including gravity and collision effects, even simulating cloth and fluid physics, what if we use parameter passing to replace these geometric shapes with any existing Ordinals NFT? This would allow for automatic ""battles"" between two NFTs or even multiple NFTs, creating a simulator for NFTs fighting each other. For example, Punks fighting frogs, and if we add health bars, it can determine the winner in the end. This could potentially lead to new gameplay possibilities.

Since there are many NFT backgrounds that are transparent or even vector-based, JavaScript should be able to calculate dramatic collision effects between two or more NFTs based on the shape and edges of their images.

There is already an ""epic battle simulator"" on Steam, where players can set up various ""warriors"" on the battlefield, such as 100,000 soldiers, ducks, Chuck Norris, zombies, and dinosaurs, and then simply sit back and enjoy the spectacle. The game has received very positive reviews.
#Ordinals",6.8,0,4,7,22416,https://x.com/coolish/status/1669723730866749440
